#	PLAYER	POS	TEAM	GP	G		#	PLAYER	POS	TEAM	GP	A		#	PLAYER	POS	TEAM	GP	RTG
														333	İlker Feni̇k	MID	SEL	3	6.4
														334	Basem Shenouda	GK	KMT	3	6.4
														335	Pishoy Tawadros	DEF	KMT	3	6.4
														336	Feng Ji	MID	GUA	4	6.4
														337	Yuri Bogdanov	MID	GIA	3	6.4
														338	Viktor Kohlmann	MID	ADV	3	6.4
														339	Sanat Barua	MID	NHO	3	6.4
														340	Jaipal Lakra	DEF	ENR	2	6.4
														341	Finau Mahoe	MID	AED	1	6.4
														342	Haripada Bagchi	MID	NHO	2	6.4
														343	Wagih Fakhry	MID	KMT	1	6.4
														344	Hidma Netam	MID	ENR	1	6.4
														345	Thinh Dang	MID	ATK	1	6.4
														346	Gyan Hansda	MID	ENR	3	6.4
														347	Jomo Mocoéna	DEF	ASP	3	6.4
														348	Pitso Modisé	MID	ASP	3	6.4
														349	Félix Doan	MID	ATK	4	6.4
														350	Ardalan Danesh	DEF	VAR	3	6.4
														351	Azad Doski	DEF	ADV	3	6.4
														352	Giizis Wemigwans	DEF	ATA	3	6.4
														353	Erdem Polat	DEF	SEL	3	6.4
														354	Gcobani Nhlapo-Marais	MID	ASP	2	6.3
														355	Pyotr Egorov	MID	GIA	2	6.3
														356	Lyle Kakepetum	MID	ATA	2	6.3
														357	Madhusudan Patnaik	FWD	ENR	3	6.3
														358	Sviatoslav Boyko	FWD	SID	3	6.3
														359	Wolfram Pfeiffer	MID	ADV	3	6.3
														360	Nirmal Dharmasen	MID	NHO	3	6.3
														361	Tunç Kenaanoğlu	DEF	SEL	3	6.3
														362	Evgeny Karpov	GK	PER	3	6.3
														363	Elwood Wagamese	MID	ATA	3	6.3
														364	Lebogang Du Phiri	MID	ASP	3	6.3
														365	Eskandar Dehghan	DEF	VAR	3	6.3
														366	Rostam Khalili	MID	VAR	3	6.3
														367	Erfan Rastkar	DEF	VAR	2	6.3
														368	Parviz Tahmasb	DEF	VAR	3	6.3
														369	Huy Luong	MID	ATK	2	6.3
														370	Anton Orlov	DEF	GIA	3	6.3
														371	Bhupen Jyotirmoy	MID	NHO	1	6.3
														372	Donat Obomsawin	DEF	ATA	3	6.3
														373	Tikhon Tarasov	MID	PER	1	6.3
														374	Fabián Machado	FWD	HOL	1	6.3
														375	Firmino Varela	DEF	ATA	3	6.3
														376	Alimjan Turghun	FWD	PER	3	6.3
														377	Peshraw Rekabi	FWD	ADV	3	6.3
														378	Joaquim Fonseca	MID	ATA	3	6.3
														379	Trilochan Khuntia	MID	ENR	2	6.3
														380	Makani Kinimaka	DEF	AED	2	6.3
														381	Rhulani Khouza	FWD	ASP	3	6.2
														382	Orkun Çeti̇n	MID	SEL	3	6.2
														383	Lono Kekoa	FWD	AED	3	6.2
														384	Tolib Rahimov	MID	GIA	3	6.2
														385	George Smith	MID	ELV	3	6.2
														386	Kendrick Nakai	MID	CAL	7	6.2
														387	Sohrab Bozorgi	MID	VAR	2	6.2
														388	Nikita Shirokov	MID	PER	2	6.2
														389	Tadros Bishoy	DEF	KMT	2	6.2
														390	Igor Novikov	MID	RUD	2	6.2
														391	Ilya Morozov	MID	GIA	3	6.1
														392	Lakhan Hembrom	MID	ENR	3	6.1
														393	Gerrit Van Leeuwen	DEF	AED	3	6.1
														394	Raed Enezi	MID	ADV	3	6.1
														395	Hercule Tenasco	DEF	ATA	3	6.1
														396	Ikaika Makoa	DEF	AED	3	6.1
														397	Haku Kahananui	FWD	AED	3	6.1
														398	Makar Kulikov	MID	PER	3	6.1
														399	Wyatt Bradford	MID	ESU	1	6.1
														400	Valery Polyakov	FWD	GIA	3	6.1
														401	Daan Mulder	MID	AED	3	6.1
														402	Pono Nainoa	MID	AED	3	6
														403	Ulu Piipiilani	MID	AED	3	6
														404	Georgy Nikitin	DEF	PER	3	6
														405	Alois Steiner	DEF	AED	3	6
														406	Ignat Baranov	DEF	PER	1	6
														407	Stepan Andreev	DEF	PER	3	6
														408	Nikolai Lebedev	MID	GIA	3	6
														409	Osman Mamut	DEF	PER	3	5.9
														410	Ola Naone	MID	AED	1	5.9
														411	Ural Yusupov	MID	GIA	3	5.9
														412	Boris Vinogradov	MID	GIA	3	5.8
														413	Daulet Kenzhebayev	MID	PER	3	5.7
														414	Lavr Vronsky	MID	RUD	1	5.6
														415	Lev Gusev	DEF	PER	3	5.4
														416	Rodion Titov	MID	PER	3	5.3
														417	Anta Ginting	MID	CAH	2	5.3
														418	Klim Zaytsev	MID	PER	2	5.2
